iso_code,Country,Date,total_covid_cases,new_covid_cases,total_covid_deaths,new_covid_deaths,covid_tests,new_covid_tests
DZA,Algeria,2020-04-13,1914,89,293,18,,
DZA,Algeria,2020-04-14,1983,69,313,20,,
DZA,Algeria,2020-04-15,2070,87,325,12,,
DZA,Algeria,2020-04-16,2160,90,336,11,,
DZA,Algeria,2020-04-17,2268,108,348,12,,
DZA,Algeria,2020-04-18,2418,150,364,16,,
DZA,Algeria,2020-04-19,2535,117,367,3,,
DZA,Algeria,2020-04-20,2629,94,375,8,,
DZA,Algeria,2020-04-21,2718,89,384,9,,
DZA,Algeria,2020-04-22,2811,93,392,8,,
DZA,Algeria,2020-04-23,2910,99,402,10,,
DZA,Algeria,2020-04-24,3007,97,407,5,,
DZA,Algeria,2020-04-25,3127,120,415,8,,
DZA,Algeria,2020-04-26,3256,129,419,4,,
DZA,Algeria,2020-04-27,3382,126,425,6,,
DZA,Algeria,2020-04-28,3517,135,432,7,,
DZA,Algeria,2020-04-29,3649,132,437,5,,
DZA,Algeria,2020-04-30,3848,199,444,7,,
DZA,Algeria,2020-05-01,4006,158,450,6,,
DZA,Algeria,2020-05-02,4154,148,453,3,,
DZA,Algeria,2020-05-03,4295,141,459,6,,
DZA,Algeria,2020-05-04,4474,179,463,4,,
DZA,Algeria,2020-05-05,4648,174,465,2,,
DZA,Algeria,2020-05-06,4838,190,470,5,,
DZA,Algeria,2020-05-07,4997,159,476,6,,
DZA,Algeria,2020-05-08,5182,185,483,7,,
DZA,Algeria,2020-05-09,5369,187,488,5,,
DZA,Algeria,2020-05-10,5558,189,494,6,,
DZA,Algeria,2020-05-11,5723,165,502,8,,
DZA,Algeria,2020-05-12,5891,168,507,5,,
DZA,Algeria,2020-05-13,6067,176,515,8,,
DZA,Algeria,2020-05-14,6253,186,522,7,,
DZA,Algeria,2020-05-15,6442,189,529,7,,
DZA,Algeria,2020-05-16,6629,187,536,7,,
DZA,Algeria,2020-05-17,6821,192,542,6,,
DZA,Algeria,2020-05-18,7019,198,548,6,,
DZA,Algeria,2020-05-19,7201,182,555,7,,
DZA,Algeria,2020-05-20,7377,176,561,6,,
DZA,Algeria,2020-05-21,7542,165,568,7,,
DZA,Algeria,2020-05-22,7728,186,575,7,,
DZA,Algeria,2020-05-23,7918,190,582,7,,
DZA,Algeria,2020-05-24,8113,195,592,10,,
ECU,Ecuador,2019-12-31,0,0,0,0,,
ECU,Ecuador,2020-01-01,0,0,0,0,,
ECU,Ecuador,2020-01-02,0,0,0,0,,
ECU,Ecuador,2020-01-03,0,0,0,0,,
ECU,Ecuador,2020-01-04,0,0,0,0,,
ECU,Ecuador,2020-01-05,0,0,0,0,,
ECU,Ecuador,2020-01-06,0,0,0,0,,
ECU,Ecuador,2020-01-07,0,0,0,0,,
ECU,Ecuador,2020-01-08,0,0,0,0,,
ECU,Ecuador,2020-01-09,0,0,0,0,,
ECU,Ecuador,2020-01-10,0,0,0,0,,
ECU,Ecuador,2020-01-11,0,0,0,0,,
ECU,Ecuador,2020-01-12,0,0,0,0,,
ECU,Ecuador,2020-01-13,0,0,0,0,,
ECU,Ecuador,2020-01-14,0,0,0,0,,
ECU,Ecuador,2020-01-15,0,0,0,0,,
ECU,Ecuador,2020-01-16,0,0,0,0,,
ECU,Ecuador,2020-01-17,0,0,0,0,,
ECU,Ecuador,2020-01-18,0,0,0,0,,
ECU,Ecuador,2020-01-19,0,0,0,0,,
ECU,Ecuador,2020-01-20,0,0,0,0,,
ECU,Ecuador,2020-01-21,0,0,0,0,,
ECU,Ecuador,2020-01-22,0,0,0,0,,
ECU,Ecuador,2020-01-23,0,0,0,0,,
ECU,Ecuador,2020-01-24,0,0,0,0,,
ECU,Ecuador,2020-01-25,0,0,0,0,,
ECU,Ecuador,2020-01-26,0,0,0,0,,
ECU,Ecuador,2020-01-27,0,0,0,0,,
ECU,Ecuador,2020-01-28,0,0,0,0,,
ECU,Ecuador,2020-01-29,0,0,0,0,,
ECU,Ecuador,2020-01-30,0,0,0,0,,
ECU,Ecuador,2020-01-31,0,0,0,0,,
ECU,Ecuador,2020-02-01,0,0,0,0,,
ECU,Ecuador,2020-02-02,0,0,0,0,,
ECU,Ecuador,2020-02-03,0,0,0,0,,
ECU,Ecuador,2020-02-04,0,0,0,0,,
ECU,Ecuador,2020-02-05,0,0,0,0,,
ECU,Ecuador,2020-02-06,0,0,0,0,,
ECU,Ecuador,2020-02-07,0,0,0,0,,
ECU,Ecuador,2020-02-08,0,0,0,0,,
ECU,Ecuador,2020-02-09,0,0,0,0,,
ECU,Ecuador,2020-02-10,0,0,0,0,,
ECU,Ecuador,2020-02-11,0,0,0,0,,
ECU,Ecuador,2020-02-12,0,0,0,0,,
ECU,Ecuador,2020-02-13,0,0,0,0,,
ECU,Ecuador,2020-02-14,0,0,0,0,,
ECU,Ecuador,2020-02-15,0,0,0,0,,
ECU,Ecuador,2020-02-16,0,0,0,0,,
ECU,Ecuador,2020-02-17,0,0,0,0,,
ECU,Ecuador,2020-02-18,0,0,0,0,,
ECU,Ecuador,2020-02-19,0,0,0,0,,
ECU,Ecuador,2020-02-20,0,0,0,0,,
ECU,Ecuador,2020-02-21,0,0,0,0,,
ECU,Ecuador,2020-02-22,0,0,0,0,,
ECU,Ecuador,2020-02-23,0,0,0,0,,
ECU,Ecuador,2020-02-24,0,0,0,0,,
ECU,Ecuador,2020-02-25,0,0,0,0,,
ECU,Ecuador,2020-02-26,0,0,0,0,,
ECU,Ecuador,2020-02-27,0,0,0,0,,
ECU,Ecuador,2020-02-28,0,0,0,0,,
ECU,Ecuador,2020-02-29,0,0,0,0,,
ECU,Ecuador,2020-03-01,1,1,0,0,,
ECU,Ecuador,2020-03-02,6,5,0,0,,
ECU,Ecuador,2020-03-03,7,1,0,0,,
ECU,Ecuador,2020-03-05,10,3,0,0,,
ECU,Ecuador,2020-03-06,13,3,0,0,,
ECU,Ecuador,2020-03-09,14,1,0,0,,
ECU,Ecuador,2020-03-10,15,1,0,0,,
ECU,Ecuador,2020-03-11,17,2,0,0,,
ECU,Ecuador,2020-03-14,23,6,1,1,,
ECU,Ecuador,2020-03-15,28,5,2,1,,
ECU,Ecuador,2020-03-16,37,9,2,0,,
ECU,Ecuador,2020-03-17,58,21,2,0,,
ECU,Ecuador,2020-03-18,111,53,2,0,480,
ECU,Ecuador,2020-03-19,168,57,3,1,672,
ECU,Ecuador,2020-03-20,199,31,3,0,959,
ECU,Ecuador,2020-03-21,426,227,7,4,1181,
ECU,Ecuador,2020-03-22,532,106,7,0,1661,
ECU,Ecuador,2020-03-23,789,257,14,7,2072,
ECU,Ecuador,2020-03-24,981,192,18,4,2307,
ECU,Ecuador,2020-03-25,1082,101,27,9,2598,
ECU,Ecuador,2020-03-26,1211,129,29,2,3125,
ECU,Ecuador,2020-03-27,1403,192,34,5,3568,
ECU,Ecuador,2020-03-28,1627,224,41,7,3935,
ECU,Ecuador,2020-03-29,1835,208,48,7,4123,
ECU,Ecuador,2020-03-30,1890,55,58,10,4219,
ECU,Ecuador,2020-03-31,1966,76,62,4,4828,
ECU,Ecuador,2020-04-01,2302,336,79,17,5591,
ECU,Ecuador,2020-04-02,2758,456,120,41,6302,
ECU,Ecuador,2020-04-03,3163,405,120,0,6656,
ECU,Ecuador,2020-04-04,3368,205,145,25,6834,
ECU,Ecuador,2020-04-05,3465,97,172,27,7249,
ECU,Ecuador,2020-04-06,3646,181,180,8,7590,
ECU,Ecuador,2020-04-07,3747,101,191,11,7951,
ECU,Ecuador,2020-04-08,3995,248,220,29,8658,
ECU,Ecuador,2020-04-09,4450,455,242,22,9639,
ECU,Ecuador,2020-04-10,4965,515,272,30,13657,
ECU,Ecuador,2020-04-11,7161,2196,297,25,14201,
ECU,Ecuador,2020-04-12,7257,96,315,18,14584,
ECU,Ecuador,2020-04-13,7466,209,333,18,14826,
ECU,Ecuador,2020-04-14,7529,63,355,22,15098,
ECU,Ecuador,2020-04-15,7603,74,355,0,15614,
ECU,Ecuador,2020-04-16,7858,255,388,33,16137,
ECU,Ecuador,2020-04-17,8225,367,403,15,16525,
ECU,Ecuador,2020-04-18,8450,225,421,18,17513,
ECU,Ecuador,2020-04-19,9022,572,456,35,18433,
ECU,Ecuador,2020-04-20,9468,446,474,18,19860,
ECU,Ecuador,2020-04-21,10128,660,507,33,20480,
ECU,Ecuador,2020-04-22,10398,270,520,13,21607,
ECU,Ecuador,2020-04-23,10850,452,537,17,23383,
ECU,Ecuador,2020-04-24,11183,333,560,23,,
ECU,Ecuador,2020-04-25,11183,0,576,16,,
ECU,Ecuador,2020-04-26,11183,0,576,0,,
ECU,Ecuador,2020-04-27,22719,11536,576,0,31134,
ECU,Ecuador,2020-04-28,23240,521,663,87,32460,
ECU,Ecuador,2020-04-29,24258,1018,871,208,33684,
ECU,Ecuador,2020-04-30,24675,417,883,12,34347,
ECU,Ecuador,2020-05-01,24934,259,900,17,37061,
ECU,Ecuador,2020-05-02,26336,1402,1063,163,38924,
ECU,Ecuador,2020-05-03,27464,1128,1371,308,43727,
ECU,Ecuador,2020-05-04,29538,2074,1564,193,46260,
ECU,Ecuador,2020-05-05,31881,2343,1569,5,,
ECU,Ecuador,2020-05-06,31881,0,1569,0,42870,
ECU,Ecuador,2020-05-07,29420,-2461,1618,49,44373,
ECU,Ecuador,2020-05-08,30298,878,1654,36,40630,
ECU,Ecuador,2020-05-09,28818,-1480,1704,50,41501,
ECU,Ecuador,2020-05-10,29071,253,1717,13,43315,
ECU,Ecuador,2020-05-11,29559,488,2127,410,41938,
ECU,Ecuador,2020-05-12,29509,-50,2145,18,44188,
ECU,Ecuador,2020-05-13,30419,910,2327,182,44285,
ECU,Ecuador,2020-05-14,30486,67,2334,7,44349,
ECU,Ecuador,2020-05-15,30502,16,2338,4,47881,
ECU,Ecuador,2020-05-16,31467,965,2594,256,50020,
ECU,Ecuador,2020-05-17,32763,1296,2688,94,51395,
ECU,Ecuador,2020-05-18,33182,419,2736,48,52712,
ECU,Ecuador,2020-05-19,33582,400,2799,63,53813,
ECU,Ecuador,2020-05-20,34151,569,2839,40,55384,
ECU,Ecuador,2020-05-21,34854,703,2888,49,57126,
ECU,Ecuador,2020-05-22,35306,452,2939,51,59535,
ECU,Ecuador,2020-05-23,35828,522,3056,117,,
ECU,Ecuador,2020-05-24,36258,430,3096,40,,
EGY,Egypt,2019-12-31,0,0,0,0,,
EGY,Egypt,2020-01-01,0,0,0,0,,
EGY,Egypt,2020-01-02,0,0,0,0,,
EGY,Egypt,2020-01-03,0,0,0,0,,
EGY,Egypt,2020-01-04,0,0,0,0,,
EGY,Egypt,2020-01-05,0,0,0,0,,
EGY,Egypt,2020-01-06,0,0,0,0,,
EGY,Egypt,2020-01-07,0,0,0,0,,
EGY,Egypt,2020-01-08,0,0,0,0,,
EGY,Egypt,2020-01-09,0,0,0,0,,
EGY,Egypt,2020-01-10,0,0,0,0,,
EGY,Egypt,2020-01-11,0,0,0,0,,
EGY,Egypt,2020-01-12,0,0,0,0,,
EGY,Egypt,2020-01-13,0,0,0,0,,
EGY,Egypt,2020-01-14,0,0,0,0,,
EGY,Egypt,2020-01-15,0,0,0,0,,
EGY,Egypt,2020-01-16,0,0,0,0,,
EGY,Egypt,2020-01-17,0,0,0,0,,
EGY,Egypt,2020-01-18,0,0,0,0,,
EGY,Egypt,2020-01-19,0,0,0,0,,
EGY,Egypt,2020-01-20,0,0,0,0,,
EGY,Egypt,2020-01-21,0,0,0,0,,
EGY,Egypt,2020-01-22,0,0,0,0,,
EGY,Egypt,2020-01-23,0,0,0,0,,
EGY,Egypt,2020-01-24,0,0,0,0,,
EGY,Egypt,2020-01-25,0,0,0,0,,
EGY,Egypt,2020-01-26,0,0,0,0,,
EGY,Egypt,2020-01-27,0,0,0,0,,
EGY,Egypt,2020-01-28,0,0,0,0,,
EGY,Egypt,2020-01-29,0,0,0,0,,
EGY,Egypt,2020-01-30,0,0,0,0,,
EGY,Egypt,2020-01-31,0,0,0,0,,
EGY,Egypt,2020-02-01,0,0,0,0,,
EGY,Egypt,2020-02-02,0,0,0,0,,
EGY,Egypt,2020-02-03,0,0,0,0,,
EGY,Egypt,2020-02-04,0,0,0,0,,
EGY,Egypt,2020-02-05,0,0,0,0,,
EGY,Egypt,2020-02-06,0,0,0,0,,
EGY,Egypt,2020-02-07,0,0,0,0,,
EGY,Egypt,2020-02-08,0,0,0,0,,
EGY,Egypt,2020-02-09,0,0,0,0,,
EGY,Egypt,2020-02-10,0,0,0,0,,
EGY,Egypt,2020-02-11,0,0,0,0,,
EGY,Egypt,2020-02-12,0,0,0,0,,
EGY,Egypt,2020-02-13,0,0,0,0,,
EGY,Egypt,2020-02-14,0,0,0,0,,
EGY,Egypt,2020-02-15,1,1,0,0,,
EGY,Egypt,2020-02-16,1,0,0,0,,
EGY,Egypt,2020-02-17,1,0,0,0,,
EGY,Egypt,2020-02-18,1,0,0,0,,
EGY,Egypt,2020-02-19,1,0,0,0,,
EGY,Egypt,2020-02-20,1,0,0,0,,
EGY,Egypt,2020-02-21,1,0,0,0,,
EGY,Egypt,2020-02-22,1,0,0,0,,
EGY,Egypt,2020-02-23,1,0,0,0,,
EGY,Egypt,2020-02-24,1,0,0,0,,
EGY,Egypt,2020-02-25,1,0,0,0,,
EGY,Egypt,2020-02-26,1,0,0,0,,
EGY,Egypt,2020-02-27,1,0,0,0,,
EGY,Egypt,2020-02-28,1,0,0,0,,
EGY,Egypt,2020-02-29,1,0,0,0,,
EGY,Egypt,2020-03-01,1,0,0,0,,
EGY,Egypt,2020-03-02,2,1,0,0,,
EGY,Egypt,2020-03-06,3,1,0,0,,
EGY,Egypt,2020-03-07,15,12,0,0,,
EGY,Egypt,2020-03-09,49,34,1,1,,
EGY,Egypt,2020-03-10,55,6,1,0,,
EGY,Egypt,2020-03-11,59,4,1,0,,
EGY,Egypt,2020-03-12,60,1,1,0,,
EGY,Egypt,2020-03-13,80,20,2,1,,
EGY,Egypt,2020-03-14,93,13,2,0,,
EGY,Egypt,2020-03-15,93,0,2,0,,
EGY,Egypt,2020-03-16,110,17,2,0,,
EGY,Egypt,2020-03-17,126,16,2,0,,
EGY,Egypt,2020-03-18,166,40,4,2,,
EGY,Egypt,2020-03-19,196,30,6,2,,
EGY,Egypt,2020-03-20,210,14,6,0,,
EGY,Egypt,2020-03-21,256,46,7,1,,
EGY,Egypt,2020-03-22,285,29,8,1,,
EGY,Egypt,2020-03-23,294,9,10,2,,
EGY,Egypt,2020-03-24,327,33,14,4,,
EGY,Egypt,2020-03-25,366,39,19,5,,
EGY,Egypt,2020-03-26,442,76,21,2,,
EGY,Egypt,2020-03-27,456,14,21,0,,
EGY,Egypt,2020-03-28,495,39,24,3,,
EGY,Egypt,2020-03-29,536,41,30,6,,
EGY,Egypt,2020-03-30,576,40,36,6,,
EGY,Egypt,2020-03-31,609,33,40,4,,
EGY,Egypt,2020-04-01,656,47,41,1,,
EGY,Egypt,2020-04-02,710,54,46,5,,
EGY,Egypt,2020-04-03,779,69,52,6,,
EGY,Egypt,2020-04-04,779,0,52,0,,
EGY,Egypt,2020-04-05,985,206,66,14,,
EGY,Egypt,2020-04-06,1070,85,71,5,,
EGY,Egypt,2020-04-07,1073,3,78,7,,
EGY,Egypt,2020-04-08,1322,249,85,7,,
EGY,Egypt,2020-04-09,1560,238,103,18,,
EGY,Egypt,2020-04-10,1699,139,118,15,,
EGY,Egypt,2020-04-11,1794,95,135,17,,
EGY,Egypt,2020-04-12,1939,145,146,11,,
EGY,Egypt,2020-04-13,2065,126,159,13,,
EGY,Egypt,2020-04-14,2190,125,164,5,,
EGY,Egypt,2020-04-15,2350,160,178,14,,
EGY,Egypt,2020-04-16,2505,155,183,5,,
EGY,Egypt,2020-04-17,2673,168,196,13,,
EGY,Egypt,2020-04-18,2844,171,205,9,,
EGY,Egypt,2020-04-19,3032,188,224,19,,
EGY,Egypt,2020-04-20,3144,112,239,15,,
EGY,Egypt,2020-04-21,3333,189,250,11,,
EGY,Egypt,2020-04-22,3490,157,264,14,,
EGY,Egypt,2020-04-23,3490,0,264,0,,
EGY,Egypt,2020-04-24,3659,169,276,12,,
EGY,Egypt,2020-04-25,4092,433,294,18,,
EGY,Egypt,2020-04-26,4319,227,307,13,,
EGY,Egypt,2020-04-27,4319,0,307,0,,
EGY,Egypt,2020-04-28,4782,463,337,30,,
EGY,Egypt,2020-04-29,5042,260,359,22,,
EGY,Egypt,2020-04-30,5268,226,380,21,,
EGY,Egypt,2020-05-01,5537,269,392,12,,
EGY,Egypt,2020-05-02,5895,358,406,14,,
EGY,Egypt,2020-05-03,6193,298,415,9,,
EGY,Egypt,2020-05-04,6465,272,429,14,,
EGY,Egypt,2020-05-05,6813,348,436,7,,
EGY,Egypt,2020-05-06,7201,388,452,16,,
EGY,Egypt,2020-05-07,7588,387,469,17,,
EGY,Egypt,2020-05-08,7981,393,482,13,,
EGY,Egypt,2020-05-09,8476,495,503,21,,
EGY,Egypt,2020-05-10,8964,488,514,11,,
EGY,Egypt,2020-05-11,9400,436,525,11,,
EGY,Egypt,2020-05-12,9746,346,533,8,,
EGY,Egypt,2020-05-13,10093,347,544,11,,
EGY,Egypt,2020-05-14,10431,338,556,12,,
EGY,Egypt,2020-05-15,10829,398,571,15,,
EGY,Egypt,2020-05-16,11228,399,592,21,,
EGY,Egypt,2020-05-17,11719,491,612,20,,
EGY,Egypt,2020-05-18,12229,510,630,18,,
EGY,Egypt,2020-05-19,12764,535,645,15,,
EGY,Egypt,2020-05-20,13484,720,659,14,,
EGY,Egypt,2020-05-21,14229,745,680,21,,
EGY,Egypt,2020-05-22,15003,774,696,16,,
EGY,Egypt,2020-05-23,15786,783,707,11,,
EGY,Egypt,2020-05-24,16613,827,735,28,,
ERI,Eritrea,2020-03-22,1,1,0,0,,
ERI,Eritrea,2020-03-23,1,0,0,0,,
ERI,Eritrea,2020-03-24,1,0,0,0,,
ERI,Eritrea,2020-03-25,1,0,0,0,,
ERI,Eritrea,2020-03-26,4,3,0,0,,
ERI,Eritrea,2020-03-27,6,2,0,0,,
ERI,Eritrea,2020-03-28,6,0,0,0,,
ERI,Eritrea,2020-03-29,6,0,0,0,,
ERI,Eritrea,2020-03-30,12,6,0,0,,
ERI,Eritrea,2020-03-31,12,0,0,0,,
ERI,Eritrea,2020-04-01,15,3,0,0,,
ERI,Eritrea,2020-04-02,18,3,0,0,,
ERI,Eritrea,2020-04-03,22,4,0,0,,
ERI,Eritrea,2020-04-04,22,0,0,0,,
ERI,Eritrea,2020-04-05,29,7,0,0,,
ERI,Eritrea,2020-04-06,29,0,0,0,,
ERI,Eritrea,2020-04-07,31,2,0,0,,
ERI,Eritrea,2020-04-08,31,0,0,0,,
ERI,Eritrea,2020-04-09,33,2,0,0,,
ERI,Eritrea,2020-04-10,33,0,0,0,,
ERI,Eritrea,2020-04-11,34,1,0,0,,
ERI,Eritrea,2020-04-12,34,0,0,0,,
ERI,Eritrea,2020-04-13,34,0,0,0,,
ERI,Eritrea,2020-04-14,34,0,0,0,,
ERI,Eritrea,2020-04-15,35,1,0,0,,
ERI,Eritrea,2020-04-16,35,0,0,0,,
ERI,Eritrea,2020-04-17,35,0,0,0,,
ERI,Eritrea,2020-04-18,35,0,0,0,,
ERI,Eritrea,2020-04-19,35,0,0,0,,
ERI,Eritrea,2020-04-20,39,4,0,0,,
ERI,Eritrea,2020-04-21,39,0,0,0,,
ERI,Eritrea,2020-04-22,39,0,0,0,,
ERI,Eritrea,2020-04-23,39,0,0,0,,
ERI,Eritrea,2020-04-24,39,0,0,0,,
ERI,Eritrea,2020-04-25,39,0,0,0,,
ERI,Eritrea,2020-04-26,39,0,0,0,,
ERI,Eritrea,2020-04-27,39,0,0,0,,
ERI,Eritrea,2020-04-28,39,0,0,0,,
ERI,Eritrea,2020-04-29,39,0,0,0,,
ERI,Eritrea,2020-04-30,39,0,0,0,,
ERI,Eritrea,2020-05-01,39,0,0,0,,
ERI,Eritrea,2020-05-02,39,0,0,0,,
ERI,Eritrea,2020-05-03,39,0,0,0,,
ERI,Eritrea,2020-05-04,39,0,0,0,,
ERI,Eritrea,2020-05-05,39,0,0,0,,
ERI,Eritrea,2020-05-06,39,0,0,0,,
ERI,Eritrea,2020-05-07,39,0,0,0,,
ERI,Eritrea,2020-05-08,39,0,0,0,,
ERI,Eritrea,2020-05-09,39,0,0,0,,
ERI,Eritrea,2020-05-10,39,0,0,0,,
ERI,Eritrea,2020-05-11,39,0,0,0,,
ERI,Eritrea,2020-05-12,39,0,0,0,,
ERI,Eritrea,2020-05-13,39,0,0,0,,
ERI,Eritrea,2020-05-14,39,0,0,0,,
ERI,Eritrea,2020-05-15,39,0,0,0,,
ERI,Eritrea,2020-05-16,39,0,0,0,,
ERI,Eritrea,2020-05-17,39,0,0,0,,
ERI,Eritrea,2020-05-18,39,0,0,0,,
ERI,Eritrea,2020-05-19,39,0,0,0,,
ERI,Eritrea,2020-05-20,39,0,0,0,,
ERI,Eritrea,2020-05-21,39,0,0,0,,
ERI,Eritrea,2020-05-22,39,0,0,0,,
ERI,Eritrea,2020-05-23,39,0,0,0,,
ERI,Eritrea,2020-05-24,39,0,0,0,,
ESH,Western Sahara,2020-04-26,6,6,0,0,,
ESH,Western Sahara,2020-04-27,6,0,0,0,,
ESH,Western Sahara,2020-04-28,6,0,0,0,,
ESH,Western Sahara,2020-04-29,6,0,0,0,,
ESH,Western Sahara,2020-04-30,6,0,0,0,,
ESH,Western Sahara,2020-05-01,6,0,0,0,,
ESH,Western Sahara,2020-05-02,6,0,0,0,,
ESH,Western Sahara,2020-05-03,6,0,0,0,,
ESH,Western Sahara,2020-05-04,6,0,0,0,,
ESH,Western Sahara,2020-05-05,6,0,0,0,,
ESH,Western Sahara,2020-05-06,6,0,0,0,,
ESH,Western Sahara,2020-05-07,6,0,0,0,,
ESH,Western Sahara,2020-05-08,6,0,0,0,,
ESH,Western Sahara,2020-05-09,6,0,0,0,,
ESH,Western Sahara,2020-05-10,6,0,0,0,,
ESH,Western Sahara,2020-05-11,6,0,0,0,,
ESH,Western Sahara,2020-05-12,6,0,0,0,,
ESH,Western Sahara,2020-05-13,6,0,0,0,,
ESH,Western Sahara,2020-05-14,6,0,0,0,,
ESH,Western Sahara,2020-05-15,6,0,0,0,,
ESH,Western Sahara,2020-05-16,6,0,0,0,,
ESH,Western Sahara,2020-05-17,6,0,0,0,,
ESH,Western Sahara,2020-05-18,6,0,0,0,,
ESH,Western Sahara,2020-05-19,6,0,0,0,,
ESH,Western Sahara,2020-05-20,6,0,0,0,,
ESH,Western Sahara,2020-05-21,6,0,0,0,,
ESH,Western Sahara,2020-05-22,6,0,0,0,,
ESH,Western Sahara,2020-05-23,6,0,0,0,,
ESH,Western Sahara,2020-05-24,6,0,0,0,,
ESP,Spain,2019-12-31,0,0,0,0,,
ESP,Spain,2020-01-01,0,0,0,0,,
ESP,Spain,2020-01-02,0,0,0,0,,
ESP,Spain,2020-01-03,0,0,0,0,,
ESP,Spain,2020-01-04,0,0,0,0,,
ESP,Spain,2020-01-05,0,0,0,0,,
ESP,Spain,2020-01-06,0,0,0,0,,
ESP,Spain,2020-01-07,0,0,0,0,,
ESP,Spain,2020-01-08,0,0,0,0,,
ESP,Spain,2020-01-09,0,0,0,0,,
ESP,Spain,2020-01-10,0,0,0,0,,
ESP,Spain,2020-01-11,0,0,0,0,,
ESP,Spain,2020-01-12,0,0,0,0,,
ESP,Spain,2020-01-13,0,0,0,0,,
ESP,Spain,2020-01-14,0,0,0,0,,
ESP,Spain,2020-01-15,0,0,0,0,,
ESP,Spain,2020-01-16,0,0,0,0,,
ESP,Spain,2020-01-17,0,0,0,0,,
ESP,Spain,2020-01-18,0,0,0,0,,
ESP,Spain,2020-01-19,0,0,0,0,,
ESP,Spain,2020-01-20,0,0,0,0,,
ESP,Spain,2020-01-21,0,0,0,0,,
ESP,Spain,2020-01-22,0,0,0,0,,
ESP,Spain,2020-01-23,0,0,0,0,,
ESP,Spain,2020-01-24,0,0,0,0,,
ESP,Spain,2020-01-25,0,0,0,0,,
ESP,Spain,2020-01-26,0,0,0,0,,
ESP,Spain,2020-01-27,0,0,0,0,,
ESP,Spain,2020-01-28,0,0,0,0,,
ESP,Spain,2020-01-29,0,0,0,0,,
ESP,Spain,2020-01-30,0,0,0,0,,
ESP,Spain,2020-01-31,0,0,0,0,,
ESP,Spain,2020-02-01,1,1,0,0,,
ESP,Spain,2020-02-02,1,0,0,0,,
ESP,Spain,2020-02-03,1,0,0,0,,
ESP,Spain,2020-02-04,1,0,0,0,,
ESP,Spain,2020-02-05,1,0,0,0,,
ESP,Spain,2020-02-06,1,0,0,0,,
ESP,Spain,2020-02-07,1,0,0,0,,
ESP,Spain,2020-02-08,1,0,0,0,,
ESP,Spain,2020-02-09,1,0,0,0,,
ESP,Spain,2020-02-10,2,1,0,0,,
ESP,Spain,2020-02-11,2,0,0,0,,
ESP,Spain,2020-02-12,2,0,0,0,,
ESP,Spain,2020-02-13,2,0,0,0,,
ESP,Spain,2020-02-14,2,0,0,0,,
ESP,Spain,2020-02-15,2,0,0,0,,
ESP,Spain,2020-02-16,2,0,0,0,,
ESP,Spain,2020-02-17,2,0,0,0,,
ESP,Spain,2020-02-18,2,0,0,0,,
ESP,Spain,2020-02-19,2,0,0,0,,
ESP,Spain,2020-02-20,2,0,0,0,,
ESP,Spain,2020-02-21,2,0,0,0,,
ESP,Spain,2020-02-22,2,0,0,0,,
ESP,Spain,2020-02-23,2,0,0,0,,
ESP,Spain,2020-02-24,2,0,0,0,,
ESP,Spain,2020-02-25,3,1,0,0,,
ESP,Spain,2020-02-26,9,6,0,0,,
ESP,Spain,2020-02-27,17,8,0,0,,
ESP,Spain,2020-02-28,35,18,0,0,,
ESP,Spain,2020-02-29,54,19,0,0,,
ESP,Spain,2020-03-01,82,28,0,0,,
ESP,Spain,2020-03-02,136,54,0,0,,
ESP,Spain,2020-03-03,192,56,0,0,,
ESP,Spain,2020-03-04,267,75,0,0,,
ESP,Spain,2020-03-05,348,81,1,1,,
ESP,Spain,2020-03-06,531,183,3,2,,
ESP,Spain,2020-03-07,764,233,5,2,,
ESP,Spain,2020-03-08,1094,330,5,0,,
ESP,Spain,2020-03-09,1527,433,5,0,,
ESP,Spain,2020-03-10,2299,772,28,23,,
ESP,Spain,2020-03-11,3274,975,35,7,,
ESP,Spain,2020-03-12,4427,1153,47,12,,
ESP,Spain,2020-03-13,5958,1531,84,37,,
ESP,Spain,2020-03-14,7641,1683,121,37,,
ESP,Spain,2020-03-15,9785,2144,136,15,,
ESP,Spain,2020-03-16,11491,1706,288,152,,
ESP,Spain,2020-03-17,13994,2503,309,21,,
ESP,Spain,2020-03-18,17688,3694,491,182,,
ESP,Spain,2020-03-19,21735,4047,598,107,,
ESP,Spain,2020-03-20,26304,4569,767,169,,
ESP,Spain,2020-03-21,31750,5446,1002,235,,
ESP,Spain,2020-03-22,36616,4866,1326,324,,
ESP,Spain,2020-03-23,41262,4646,1720,394,,
ESP,Spain,2020-03-24,48953,7691,2182,462,,
ESP,Spain,2020-03-25,57506,8553,2696,514,,
ESP,Spain,2020-03-26,66460,8954,3434,738,,
ESP,Spain,2020-03-27,75641,9181,4089,655,,
ESP,Spain,2020-03-28,83885,8244,4858,769,,
ESP,Spain,2020-03-29,90309,6424,5690,832,,
ESP,Spain,2020-03-30,96122,5813,6528,838,,
ESP,Spain,2020-03-31,104267,8145,7340,812,,
ESP,Spain,2020-04-01,111680,7413,8189,849,,
ESP,Spain,2020-04-02,119263,7583,9053,864,,
ESP,Spain,2020-04-03,126535,7272,10003,950,,
ESP,Spain,2020-04-04,133198,6663,10935,932,,
ESP,Spain,2020-04-05,138731,5533,11744,809,,
